date,temperature_mean,temperature_max,humidity_mean,humidity_max,dew_point_mean,dew_point_max,precipitation_sum,rain_sum,cloud_cover_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_speed_100m_mean,wind_speed_100m_max
2020-05-27 00:00:00+00:00,34.25449966666667,42.804497,27.96309947916667,48.564796,12.062833708333335,14.1545,0.0,0.0,156.60000554,8.2705104375,22.26477,15.114018320833333,29.951483
2020-05-28 00:00:00+00:00,32.03366654166667,40.6545,41.25458604166666,69.736206,16.679500333333333,21.0045,1.3,1.3,175.8000003,14.320471541666665,27.07669,24.032177166666667,37.66433
2020-05-29 00:00:00+00:00,29.01908275,34.4045,57.49217958333333,87.208725,19.0628335,21.2045,7.199999999999999,7.199999999999999,413.40001104,15.132833229166666,27.511158,23.041537958333333,37.705597
2020-05-30 00:00:00+00:00,26.687833458333333,33.3545,70.3427425,94.93496,20.310750208333335,21.2045,7.8,7.8,683.2000109,11.850848054166667,18.36353,18.381054958333333,29.973106
2020-05-31 00:00:00+00:00,25.462833583333335,30.2045,69.58736016666667,87.8087,19.24200025,20.1045,1.9,1.9,851.899994,8.994969670833333,18.228943,14.509867791666666,24.858253
2020-06-01 00:00:00+00:00,26.123250333333335,31.154501,68.44405808333333,90.610176,19.454500166666666,20.0045,2.0,2.0,347.1000016,5.359355529166667,10.163227,9.2682745375,17.015474
2020-06-02 00:00:00+00:00,28.004499749999997,33.504498,58.04482654166667,83.37352,18.4503335,19.4545,0.0,0.0,465.3000161,5.202677240416667,8.891344,9.140337682083333,16.595179
2020-06-03 00:00:00+00:00,28.091999875,34.4545,58.454833541666666,80.18956,18.63158341666667,19.6045,0.1,0.1,239.70000382,5.102256528333333,14.33234,7.093948877916667,18.35647
2020-06-04 00:00:00+00:00,29.269083374999997,34.7045,51.06574545833333,75.890884,17.5128335,19.2045,0.1,0.1,401.4000072,6.595129695833333,15.778518,10.95103085,21.413193
2020-06-05 00:00:00+00:00,28.760749833333335,34.2045,55.254445624999995,83.37357,18.304500291666667,21.3045,2.0999999999999996,2.0999999999999996,366.6000105,6.347437904166667,12.9249525,11.198404083333335,23.83896
2020-06-06 00:00:00+00:00,25.054500125,30.3045,74.07163375,90.21611,19.84200016666667,22.0545,5.0,5.0,824.7000193,9.320669216666667,17.87718,13.9661150125,29.215502
2020-06-07 00:00:00+00:00,28.579499625,34.054497,59.625828375,86.027504,19.414916833333333,20.4545,0.0,0.0,75.9000011,5.040874016666667,9.826088,7.890463366666666,13.363711
2020-06-08 00:00:00+00:00,30.502416416666666,36.7045,55.631616666666666,76.719894,19.91075025,21.4545,0.0,0.0,6.6,5.0128103416666665,7.289444,8.083534170833333,14.186923
2020-06-09 00:00:00+00:00,31.885749583333332,38.3545,53.13891858333333,77.265686,20.375333375,22.2045,0.0,0.0,78.30000004,5.3948544,9.793059,8.094366575,14.799459
2020-06-10 00:00:00+00:00,31.589916416666668,37.4545,56.28822854166666,76.83386,21.177416875000002,22.2045,0.30000000000000004,0.30000000000000004,164.100002,5.684016178333334,11.435313,9.745207120833333,14.561099
2020-06-11 00:00:00+00:00,32.05033254166667,37.554497,54.634827458333326,77.0305,21.171166916666667,22.7045,0.0,0.0,162.6000048,6.677754745833333,9.178235,12.274816012499999,19.602652
2020-06-12 00:00:00+00:00,32.685749083333334,39.504498,49.37363379166667,74.69675,19.848250291666666,21.5545,0.0,0.0,138.3000036,6.970592090416667,11.792404,12.645129177916667,22.768396
2020-06-13 00:00:00+00:00,31.823249625000003,37.9045,45.139441291666664,69.78158,17.846166916666668,20.7545,0.0,0.0,117.00000214,8.898772895833334,19.586117,15.549852554166668,26.554728
2020-06-14 00:00:00+00:00,32.76908266666667,39.304497,43.27435216666667,67.98536,17.785750166666666,19.3045,0.0,0.0,33.60000024,7.560160470833334,14.618837,11.331927495833334,20.188908
2020-06-15 00:00:00+00:00,33.514916291666665,40.554497,36.474279375,62.97224,15.521166916666667,18.8045,0.0,0.0,87.6000017,6.0210684,12.768586,9.378108754166666,17.31746
2020-06-16 00:00:00+00:00,33.37324970833333,41.054497,41.71399808333333,67.14645,17.33366691666667,20.9545,0.0,0.0,54.0000024,7.918071045833333,11.525623,13.716942925,22.932877
2020-06-17 00:00:00+00:00,34.037833416666665,41.1545,44.067673875,63.71412,19.100333458333335,22.2545,0.0,0.0,76.8000047,7.655130291666667,14.05845,13.661163754166667,23.132626
2020-06-18 00:00:00+00:00,34.21699975,41.554497,47.070409833333336,71.24915,20.2565835,22.9545,0.0,0.0,78.00000148000001,7.3069438333333325,10.948973,12.212193654166667,19.995398
2020-06-19 00:00:00+00:00,34.073249374999996,40.1045,49.727928625000004,66.826385,21.300333666666667,23.2545,0.0,0.0,192.3000049,8.9476291125,16.73516,14.757898833333334,23.110205
2020-06-20 00:00:00+00:00,33.54616633333333,39.3545,48.18527095833334,70.781006,20.314917,23.1045,0.0,0.0,119.70000519999999,7.031227833333333,11.792404,11.846168508333333,21.142147
2020-06-21 00:00:00+00:00,33.99616654166667,40.9545,50.93016579166667,69.72379,21.519083541666664,23.2545,0.0,0.0,140.7000044,10.885525108333333,23.277834,17.7516385375,38.535137
2020-06-22 00:00:00+00:00,32.614916208333334,38.4045,58.17736233333333,75.615746,22.931583583333335,23.6045,0.0,0.0,80.1000016,9.823451732499999,18.218275,15.990566245833334,27.276978
2020-06-23 00:00:00+00:00,33.28574954166667,37.9545,56.025811374999996,72.02429,23.042000125,23.654501,0.0,0.0,181.20000414,10.570554341666666,14.618837,16.912924975,23.950148
2020-06-24 00:00:00+00:00,31.858666291666665,35.4045,64.595082125,81.84096,24.117000208333334,24.904501,0.0,0.0,526.1999988,9.381193225,13.339445,14.815462666666667,21.38897
2020-06-25 00:00:00+00:00,29.619082875,34.304497,74.37235650000001,89.845604,24.383666833333333,26.1045,2.5,2.5,670.100002,3.8425400529166667,6.489992,5.691846558333334,12.738099
2020-06-26 00:00:00+00:00,31.408666625,36.4545,65.37113933333333,85.630226,23.746166958333333,25.3545,0.0,0.0,364.60000422,5.0654194,8.891344,7.926773079166666,13.797913
2020-06-27 00:00:00+00:00,32.84408258333333,37.754498,62.3806695,85.971054,24.269083499999997,25.9545,0.4,0.4,448.80001319999997,4.778912233333333,11.570515,6.755022129166666,16.563911
