,City,Date,PC1,NO,NO2,NH3,CO,SO2,O3,AQI,humidity_mean,humidity_max,cloud_cover_sum,wind_speed_10m_mean,wind_speed_100m_max
790,Amaravati,2020-05-12,-1.5165921163508553,1.5,5.16,7.31,0.17990000000000003,13.56,19.85,39.0,58.529782625,87.82298,482.69999804,10.466273595833334,27.558228
791,Amaravati,2020-05-13,-1.5334175492585542,1.52,4.87,6.48,0.19350000000000006,9.04,19.71,41.0,59.42915475,85.28919,599.1000037,9.44382695,31.09575
792,Amaravati,2020-05-14,-1.5783809600709335,1.5,4.68,6.75,0.2712000000000001,7.64,17.21,36.0,58.674540916666665,85.29922,400.0000008,10.030171566666668,24.606731
793,Amaravati,2020-05-15,-1.527739595250167,1.52,5.95,5.54,0.4213000000000001,8.83,21.83,39.0,58.44039633333333,84.52006,535.5000121,8.665226029166666,22.530937
794,Amaravati,2020-05-16,-1.558838725538031,1.47,5.28,6.14,0.1668,9.38,28.31,41.0,61.62084041666666,82.63605,1131.300034,6.1365069875,22.183128
795,Amaravati,2020-05-17,-1.3445041350394125,1.78,14.19,8.16,0.5536999999999999,11.96,29.87,48.0,54.2428885,82.61268,1134.700028,6.518309820833333,22.401142
796,Amaravati,2020-05-18,-0.977350130301219,5.95,14.07,7.88,0.5744,10.08,33.55,55.0,54.215486,70.5433,941.400049,8.353276786666667,22.427162
797,Amaravati,2020-05-19,-0.7098442012268648,1.64,15.46,8.67,0.5771000000000004,10.28,51.22,77.0,35.319796458333336,63.902454,968.400028,12.656027924999998,28.954834
798,Amaravati,2020-05-20,-0.15378796096446104,1.56,16.97,9.88,0.6131999999999999,13.83,49.1,93.0,34.591400666666665,63.852062,820.500031,11.537486425,27.212759
799,Amaravati,2020-05-21,-0.4904532933537129,1.43,11.41,8.65,0.5247000000000002,10.27,50.56,105.0,41.56937025,99.99999,602.700024,12.002723770833333,31.89608
800,Amaravati,2020-05-22,-0.43462777107003486,1.47,10.11,11.55,0.38,12.04,52.47,103.0,46.003223416666664,99.705185,289.2000057,9.596751625,29.96662
801,Amaravati,2020-05-23,-0.9669398364604589,1.51,4.87,12.22,0.52,9.79,50.76,88.0,60.40974479166667,91.333176,746.100001,11.528019391666668,26.649727
802,Amaravati,2020-05-24,-1.1608589731148167,1.41,4.2,10.29,0.45,8.1,48.0,66.0,61.38356970833333,83.4701,685.8000032,12.135457816666666,26.882141
803,Amaravati,2020-05-25,-1.2166467276070627,1.42,3.63,11.22,0.47,7.48,40.43,57.0,62.935714125,83.677986,772.8999951,12.2274684375,25.721743
804,Amaravati,2020-05-26,-0.9394327430968257,1.57,3.89,11.74,0.49,7.24,48.22,69.0,64.09056570833333,84.89125,804.5999894,12.114089779166669,25.862436
805,Amaravati,2020-05-27,-0.97394251077074,1.39,4.33,11.7,0.5,7.19,24.36,69.0,62.57661958333333,83.98511,888.1999876,13.268749195833337,28.30983
806,Amaravati,2020-05-28,-0.9543641304353339,1.57,5.41,12.46,0.6,7.99,13.71,64.0,63.278514666666666,85.044266,528.0999992,12.149176716666666,27.217524
807,Amaravati,2020-05-29,-1.011504574510232,1.52,5.69,10.97,0.6,10.85,17.45,70.0,61.00149,84.4804,304.7999971,11.4051302,30.007679
808,Amaravati,2020-05-30,-1.0529778440150115,1.46,6.94,10.98,0.57,17.09,21.62,63.0,62.18189170833333,84.96298,480.9000001,10.074384345833334,24.315327
809,Amaravati,2020-05-31,-1.1488679860960223,1.42,5.43,10.08,0.55,9.11,21.51,62.0,66.27621183333333,80.82704,977.80002,11.678923454166666,23.990698
810,Amaravati,2020-06-01,-1.6231625161601144,1.58,9.29,4.7,0.48,9.85,14.81,46.0,67.309641875,91.81978,1410.400029,7.584896240833333,22.657131
811,Amaravati,2020-06-02,-1.516178053769811,1.66,9.72,10.11,0.51,6.61,18.39,41.0,66.95131083333332,90.995186,1029.000013,7.603540520833333,19.586117
812,Amaravati,2020-06-03,-1.6010494111243927,1.85,10.19,7.4,0.5,12.47,19.36,40.0,70.09784929166666,93.70042,1127.100028,7.691257570833333,22.057161
813,Amaravati,2020-06-04,-1.6554620892396519,1.76,11.09,7.17,0.54,16.74,18.72,39.0,59.95881025,89.74454,795.0000239999999,11.406992458333333,25.711662
814,Amaravati,2020-06-05,-1.6096355850482302,1.6,8.83,8.01,0.44,11.48,30.3,58.0,55.04215408333334,78.6252,1031.700022,12.1800554875,26.836306
815,Amaravati,2020-06-06,-1.510265088408504,1.33,7.06,6.2,0.42,12.83,35.22,44.0,51.90001254166666,79.79008,606.0000180000001,9.558948816666666,24.884306
816,Amaravati,2020-06-07,-1.4347268934477304,1.48,6.9,6.93,0.42,12.34,38.36,50.0,45.43958275,71.14434,930.300043,11.747416475,29.144442
817,Amaravati,2020-06-08,-1.4003136503240738,1.62,10.16,7.12,0.44,11.95,38.42,54.0,44.148239125,57.035667,1047.300034,11.4587704375,31.983318
818,Amaravati,2020-06-09,-1.4944216514030995,1.56,10.06,6.04,0.5,15.46,40.05,61.0,61.099257791666666,92.06079,1434.000033,10.993414941666666,34.778683
819,Amaravati,2020-06-10,-1.7151232787653066,8.5,15.4,9.51,0.59,13.75,40.65,58.0,77.4844305,94.237625,1791.000055,12.198430779166666,25.071098
820,Amaravati,2020-06-11,-1.954191873455917,2.27,14.58,9.96,0.51,18.82,42.45,53.0,90.84866291666668,94.22095,2197.900054,12.582289979166667,24.94413
821,Amaravati,2020-06-12,-1.9645909640980188,1.66,10.03,8.76,0.53,13.34,34.37,47.0,78.98641558333334,92.02959,1769.400045,13.081823541666669,31.278593
822,Amaravati,2020-06-13,-1.966377302501423,1.48,8.44,7.97,0.48,12.34,35.22,44.0,68.26599383333333,88.36721,1374.600034,11.090519424999998,25.364037
823,Amaravati,2020-06-14,-1.6782732303780863,1.6,8.06,8.67,0.53,16.01,39.34,47.0,70.41105204166666,90.21272,1139.80003,10.734687866666668,24.546085
824,Amaravati,2020-06-15,-1.7309051662984505,2.12,9.21,8.73,0.48,12.19,33.82,41.0,67.55989704166667,88.598015,1424.500019,11.468654891666668,27.820337
825,Amaravati,2020-06-16,-1.6155611396733476,4.88,16.7,8.35,0.5,16.28,31.19,39.0,72.11842304166667,92.3482,1234.900034,8.8429562125,21.897945
826,Amaravati,2020-06-17,-1.8222210523710978,4.64,16.26,10.3,0.38,17.54,29.47,36.0,68.09079941666667,95.68177,1564.800042,9.461598833333332,26.183659
827,Amaravati,2020-06-18,-1.6651757457847896,3.27,12.95,12.91,0.62,17.81,31.9,42.0,73.97336320833334,89.89263,1492.700039,7.697302937500001,21.42227
828,Amaravati,2020-06-19,-1.587991096070065,3.18,13.74,8.92,0.64,10.39,31.37,43.0,63.20450400000001,79.73438,891.300023,14.147966445833331,31.237131
829,Amaravati,2020-06-20,-1.3510837347852322,1.52,9.48,8.6,0.55,11.19,41.25,55.0,62.283928874999994,71.36732,1270.200024,14.301602875,28.220417
830,Amaravati,2020-06-21,-1.6009333091557685,1.66,10.27,9.45,0.59,13.28,34.95,50.0,79.03844366666667,89.95289,1938.000126,13.2719113125,28.696312
831,Amaravati,2020-06-22,-1.2742837717225117,2.05,12.1,10.92,0.65,11.68,30.15,46.0,65.15469191666666,82.35871,1420.50005,12.520663720833332,29.758307
832,Amaravati,2020-06-23,-1.5010704177181036,2.07,9.15,13.53,0.58,15.88,39.82,55.0,69.48772979166667,85.39363,698.4000143,9.789485808333334,23.584808
833,Amaravati,2020-06-24,-1.5074366083383803,1.86,10.59,11.62,0.59,14.04,38.01,52.0,75.67226720833334,93.99205,681.400004,6.9322482375000005,18.511143
834,Amaravati,2020-06-25,-1.3680336713254375,1.9,8.44,14.57,0.62,15.38,39.32,50.0,76.90468466666667,90.15389,806.5000097,9.0368541875,23.686249
835,Amaravati,2020-06-26,-1.7636957383092835,1.88,7.21,12.46,0.53,15.86,25.96,37.0,74.37232704166667,92.337265,1123.200015,7.510257308333333,18.0
836,Amaravati,2020-06-27,-1.6384897835477943,1.53,6.53,8.97,0.55,13.75,33.76,42.0,74.71177016666667,96.24795,1000.2000212,7.691542470833333,20.478907
837,Amaravati,2020-06-28,-1.5495533516480182,1.43,8.32,9.77,0.66,10.86,37.34,49.0,80.89484891666667,97.0825,1345.70001,5.009915941666667,16.167967
838,Amaravati,2020-06-29,-1.4180511485810539,1.65,9.55,14.3,0.66,14.79,43.29,56.0,79.479219875,95.35449,1325.800006,4.70736565,15.021105
839,Amaravati,2020-06-30,-1.3810430281316124,1.74,10.69,13.38,0.66,14.58,45.32,61.0,80.08868654166666,96.23837,952.700013,6.158304679166666,18.204042
840,Amaravati,2020-07-01,-1.3810766014620721,1.5,9.68,8.45,0.59,10.88,29.15,54.0,80.740116625,94.0093,1634.200042,4.971674575,12.496719
841,Amritsar,2017-02-28,-1.799656118923198,17.44,8.05,1.73,0.67,16.06,11.88,52.0,72.94076991666667,94.85044,680.1000254,8.85996295,32.68871
842,Amritsar,2017-03-01,-1.56766713489312,14.77,6.02,1.48,0.43,26.24,11.53,31.0,72.21814295833333,93.28222,126.6000013,6.8569210375,27.666182
843,Amritsar,2017-03-02,0.24980558529702226,10.49,3.88,1.29,0.36,22.35,18.68,106.0,64.36407420833334,85.7645,114.00000184,7.2454522,21.129883
844,Amritsar,2017-03-03,-1.4371874901936141,9.91,3.13,1.15,0.37,14.29,22.22,98.0,58.62917295833333,86.7131,441.6000202,7.00837775,17.974781
845,Amritsar,2017-03-04,-1.111571704524984,10.69,4.13,1.86,0.47,8.42,26.62,61.0,50.31043470833333,68.1345,327.30001000000004,8.910149570833333,26.496098
846,Amritsar,2017-03-05,-1.111934016144441,8.95,2.66,1.26,0.39,10.95,27.03,62.0,51.878903625,69.4868,5.70000024,8.875082358333334,21.129883
847,Amritsar,2017-03-06,-0.5745329239350195,9.62,4.89,1.99,0.54,30.27,26.3,78.0,49.75989383333334,71.4523,764.40002,5.997317775,25.49908
848,Amritsar,2017-03-07,-0.7328022298516936,9.4,5.32,2.4,0.36,28.74,20.63,72.0,73.1591875,88.23024,1013.400036,8.767172641666667,22.68
849,Amritsar,2017-03-08,-0.7866455728981658,11.18,7.88,2.51,0.39,21.4,22.44,71.0,77.08062258333334,96.451775,494.4000132,10.260804604166667,26.250393
850,Amritsar,2017-03-09,-1.2336148604012276,10.64,11.66,2.31,0.36,4.26,21.11,59.0,85.23245108333333,97.0431,731.400025,8.991287220833334,23.73271
851,Amritsar,2017-03-10,-0.9548523464546858,12.84,15.11,2.05,0.2,6.38,25.06,73.0,84.05492279166667,97.354416,562.9000061,9.457044995833334,26.282465
852,Amritsar,2017-03-11,-0.9833987838708584,10.93,19.67,6.82,0.0,4.71,18.79,56.0,81.827275875,97.01764,576.2999941,5.253125695833334,17.917007
853,Amritsar,2017-03-12,-1.0752742055214697,12.14,26.15,11.73,0.0,8.32,15.64,55.0,62.63504983333333,97.96156,282.9000104,7.53715525,18.775301
854,Amritsar,2017-03-13,-0.5044208820240361,11.4,25.88,11.71,0.0,4.75,20.27,69.0,60.72114,84.30409,78.30000054,7.074006529166667,21.142147
855,Amritsar,2017-03-14,-0.1910982472689339,9.24,25.21,11.76,0.0,7.72,30.34,80.0,63.26814970833333,87.5474,184.2000081,6.814407958333334,14.759999
856,Amritsar,2017-03-15,-0.2028640204653335,10.03,26.05,12.33,0.0,9.06,24.63,89.0,67.54751870833333,89.95342,999.0000424,7.852317879166667,28.100763
857,Amritsar,2017-03-16,-0.3629266539201166,13.23,26.38,12.56,0.0,2.94,19.36,79.0,75.64648941666667,96.69759,416.10000748,6.503078954166667,20.721119
858,Amritsar,2017-03-17,1.8808052532288506,13.86,27.06,12.45,0.0,3.17,21.78,262.0,69.26813404166667,94.22126,150.600007,6.955469158333333,20.275383
859,Amritsar,2017-03-18,0.35988432756858657,10.71,26.07,12.03,0.0,3.56,12.86,184.0,67.59870191666667,91.93047,441.300014,7.470708345833334,27.0
860,Amritsar,2017-03-19,0.3582266833380648,10.47,25.73,11.99,0.0,1.85,11.77,138.0,60.891979666666664,88.18243,131.4000065,8.209321120833334,24.379204
861,Amritsar,2017-03-20,0.17971454705566967,9.38,25.23,12.4,0.0,1.31,19.98,138.0,55.53269520833334,83.80975,246.30000724,6.8898650041666665,18.218275
862,Amritsar,2017-03-21,-0.033075143161900154,10.42,26.26,12.67,0.0,2.97,19.83,100.0,61.716406375,86.33043,593.400021,6.558189475,23.090569
863,Amritsar,2017-03-22,-0.10324593006992097,13.56,28.39,13.0,0.0,1.91,13.71,89.0,58.5830785,76.33817,752.700029,8.208857266666667,29.257614
864,Amritsar,2017-03-23,-0.5164174662314889,11.86,26.26,12.72,0.0,1.03,21.21,84.0,54.67344466666666,88.73651,713.4000225,9.640345245833332,29.620802
865,Amritsar,2017-03-24,-0.6242846121611388,9.68,24.95,12.41,0.0,0.86,20.82,72.0,55.84305020833333,72.16473,153.3000033,8.747993758333333,21.175837
866,Amritsar,2017-03-25,-0.1538789059687437,8.06,23.95,11.87,0.0,2.29,24.66,90.0,51.804185375,77.92883,148.20000214,7.125254920833334,26.758923
867,Amritsar,2017-03-26,-0.46579149318945834,8.94,23.68,12.35,0.0,7.96,24.14,84.0,46.49943366666667,61.100494,1.2,9.972072320833334,29.49804
868,Amritsar,2017-03-27,-0.37685925673080317,12.41,27.32,12.16,0.0,3.29,31.95,74.0,52.21140991666667,75.62595,70.5000037,8.894302345833333,25.20257
869,Amritsar,2017-03-28,-0.09088564719770952,10.69,30.37,12.03,0.0,4.97,33.22,96.0,50.98663104166667,77.197975,438.0000116,8.68628495,28.657898
870,Amritsar,2017-03-29,-0.6636861728940538,12.1,30.1,12.31,0.0,2.04,33.88,76.0,47.87185645833333,67.03002,337.5000161,9.986672716666666,27.155552
871,Amritsar,2017-03-30,-0.6050755266990006,11.17,30.88,12.66,0.0,3.9,28.11,71.0,50.5931,76.185524,431.4000153,8.360362266666668,23.664352
872,Amritsar,2017-03-31,-0.33374933490334346,11.76,31.49,13.3,0.0,2.11,26.72,91.0,52.31668316666667,69.29025,356.1000083,8.727224558333333,31.559086
873,Amritsar,2017-04-01,-1.5916281268243577,13.47,31.72,12.84,0.0,3.28,23.22,45.0,50.531066333333335,83.8832,241.2000116,9.3952016,27.757376
874,Amritsar,2017-04-02,-1.4100077284706962,12.78,30.57,12.37,0.0,4.88,25.45,30.0,47.99994541666666,65.992004,72.30000134,7.415092819583333,23.039999
875,Amritsar,2017-04-03,-0.36075142950299116,3.55,23.44,10.01,0.0,2.61,21.0,72.0,44.112834375,67.450294,692.400025,5.811677586666666,17.414474
876,Amritsar,2017-04-04,-0.6712343986319945,8.88,27.46,16.51,0.0,2.64,16.77,76.0,48.14389441666666,64.580284,339.0000112,13.101437570833331,38.966568
877,Amritsar,2017-04-05,-0.895093232591534,12.81,30.01,19.88,0.0,2.96,18.72,60.0,61.151618875,90.74824,406.8000103,17.197011958333334,39.71438
878,Amritsar,2017-04-06,-1.0641243622167116,8.345800000000002,22.36820000000002,33.513899999999985,0.6956000000000002,11.1052,30.710900000000006,59.0,63.90743691666666,87.66921,324.90001340000003,16.7403809375,47.379333
879,Amritsar,2017-04-09,-1.2734962237278238,20.48,37.9,30.36,0.0,5.14,18.12,44.0,38.871366583333334,56.562176,0.0,12.006179416666669,27.238943
880,Amritsar,2017-04-10,-0.9765429901859285,14.87,19.08,29.24,0.0,3.23,27.2,57.0,43.65990175,61.471447,0.0,11.747897041666668,29.05983
881,Amritsar,2017-04-11,-0.6724542015410903,13.62,21.1,29.47,0.0,5.88,22.06,66.0,41.912632333333335,62.876358,12.30000108,11.317299054166668,24.014996
882,Amritsar,2017-04-12,-0.8864133356522151,12.64,19.74,28.98,0.0,1.1,15.98,63.0,42.783602708333326,74.52498,0.0,10.4835339,25.567604
883,Amritsar,2017-04-13,-0.39769801126181126,12.78,23.29,29.37,0.0,7.12,24.73,85.0,48.122897625,83.28035,286.5000093,6.166349116666667,15.683774
884,Amritsar,2017-04-14,-1.3660990603506353,12.4,21.97,29.11,0.0,2.6,28.36,61.0,42.608437125,86.18592,42.300002,5.816594125000001,23.313995
885,Amritsar,2017-04-15,-1.4123256370919026,12.55,21.26,29.06,0.0,3.13,31.65,49.0,35.6528355,78.213005,0.0,10.184541704166667,23.904108
886,Amritsar,2017-04-16,-1.0270025091048378,11.88,20.9,28.81,0.0,11.78,31.99,53.0,42.537028541666665,80.31089,1.20000004,6.6666746,16.394829
887,Amritsar,2017-04-17,0.0016794255542661707,13.42,20.53,28.7,0.0,7.66,24.0,82.0,41.269813125,80.86163,0.0,8.248949966666666,22.104116
888,Amritsar,2017-04-18,0.7687082262321706,14.58,20.7,28.86,0.0,8.74,29.95,170.0,34.16898891666667,71.171234,122.100004,6.153230545833334,23.224882
889,Amritsar,2017-04-19,-0.4976070456907648,16.02,21.29,28.73,0.0,12.41,25.46,109.0,30.713505875,64.92769,105.3000071,7.945604575,26.980793
890,Amritsar,2017-04-20,-1.2099000604781391,15.53,22.4,28.94,0.0,15.52,19.14,65.0,26.386215125000003,45.872765,399.6000193,8.439470612500001,26.758923
891,Amritsar,2017-04-25,-1.1243625767902232,17.33,16.62,28.63,0.0,5.49,14.42,42.0,38.125609,56.26469,229.500006,8.5348572125,27.117346
892,Amritsar,2017-04-26,-0.9859130816750032,15.97,17.11,28.5,0.0,5.78,15.2,46.0,34.134365083333336,60.432266,164.70000564,6.893727858333333,27.609911
893,Amritsar,2017-04-27,-1.1540068838071578,14.79,16.71,28.27,0.0,7.31,13.77,43.0,34.011871416666665,60.45582,305.7000081,6.730075541666667,20.00512
894,Amritsar,2017-04-28,-1.0718098423858595,14.47,17.07,28.26,0.0,12.18,15.0,43.0,32.28587329166667,56.224335,343.20000600000003,6.619859979166666,19.174856
895,Amritsar,2017-04-29,-1.0090778334914832,15.96,16.78,28.42,0.0,7.85,14.22,45.0,33.226045,58.692917,259.500011,9.327342354166666,32.36398
896,Amritsar,2017-04-30,-1.1129013621454344,15.62,16.07,28.3,0.0,5.27,13.02,43.0,40.78382516666667,57.011948,136.50000599999998,8.469910987499999,36.50052
897,Amritsar,2017-05-01,-1.2297983418089589,15.77,16.56,28.38,0.0,9.33,13.83,41.0,30.809190687500003,70.09262,94.5000004,7.504631645833334,19.06301
898,Amritsar,2017-05-02,0.028979503309762376,12.43,10.76,28.71,0.0,9.99,31.76,97.0,23.75995185416667,37.853477,1106.100055,8.163472275,37.420956
899,Amritsar,2017-05-03,0.03352437162729645,14.68,16.31,30.36,0.0,7.51,13.82,102.0,33.21542441666667,54.107204,1135.2000373,10.237874858333331,31.780067
900,Amritsar,2017-05-04,-0.1092931799317252,14.43,16.67,30.45,0.0,11.67,14.19,100.0,32.88836679166666,45.129566,156.90000504,7.9393814375,26.459389
901,Amritsar,2017-05-05,2.796841524829426,13.94,16.7,30.32,0.0,14.47,16.02,121.0,32.41737891666667,47.22943,372.9000083,8.612283391666667,23.18579
902,Amritsar,2017-05-06,5.2606371866449955,13.41,16.92,30.49,0.0,15.32,15.81,117.0,31.686532166666662,52.36293,343.5000103,6.472134125,23.47741
903,Amritsar,2017-05-07,1.3126363708970776,14.23,16.7,30.52,0.0,18.78,14.66,123.0,29.272840791666667,46.06585,431.1000153,8.863189854166666,28.137634
904,Amritsar,2017-05-08,16.369168979723703,13.21,16.46,30.05,0.0,27.92,15.99,110.0,28.98900441666667,57.98181,518.70002,5.949026533333334,18.875126
905,Amritsar,2017-05-09,1.9144514902629421,14.23,16.57,30.0,0.0,15.77,14.46,122.0,35.214961375,58.01815,257.40001048,7.219810283333333,31.853388
906,Amritsar,2017-05-11,12.121653717592434,12.27,15.87,29.09,0.0,4.57,15.85,539.0,38.237680833333336,62.05947,357.6000084,6.8870445125,23.565569
907,Amritsar,2017-05-12,1.9961436797248477,12.68,16.01,29.27,0.0,10.25,16.36,473.0,33.504315416666664,57.717518,272.70000514,7.690719516666667,30.293522
908,Amritsar,2017-05-13,0.27778132510283365,12.69,15.91,29.05,0.0,7.37,15.59,138.0,31.346908583333335,52.43638,348.0000132,7.6880441,23.587555
909,Amritsar,2017-05-14,-0.02354612033130972,12.86,16.19,28.95,0.0,16.06,15.09,116.0,32.10469525,51.94316,395.4000132,6.999982345833334,27.362368
910,Amritsar,2017-05-15,0.5279285304222965,12.7,15.71,28.86,0.0,15.43,15.33,114.0,29.858348666666668,54.565456,531.9000135,5.891301595833333,26.052162
911,Amritsar,2017-05-16,-0.07588431950469794,12.52,15.04,28.33,0.0,4.74,16.46,102.0,43.098981375,62.498524,646.2000173,8.610183391666666,21.2522
912,Amritsar,2017-05-17,-0.5472622309299053,13.63,15.05,28.2,0.0,5.38,15.39,80.0,46.53172841666666,66.45409,569.1000266,8.294821979166667,25.264202
913,Amritsar,2017-05-18,-0.035166429352131136,11.38,14.9,27.91,0.0,12.93,22.22,87.0,46.76257825,69.314384,319.500009,5.835851966666667,17.313717
914,Amritsar,2017-05-19,-0.2319084459475072,11.97,15.07,28.04,0.0,7.06,16.05,93.0,42.42732016666667,62.401474,403.2000133,5.814775275,16.263872
915,Amritsar,2017-05-20,3.0892584573628605,12.25,15.1,28.0,0.0,3.04,14.62,98.0,41.80282975,65.90747,468.60001904,7.29462905,21.028437
916,Amritsar,2017-05-21,-0.26463029366426877,14.05,15.07,28.2,0.0,14.11,12.34,89.0,40.43777095833333,59.00426,762.000019,7.964273645833334,21.767351
917,Amritsar,2017-05-22,-0.7687205910370769,13.41,15.23,28.17,0.0,7.01,16.222299999999994,56.0,52.646820291666664,76.77575,189.9000066,5.5949711375,15.725037
918,Amritsar,2017-05-23,-0.9783984746818594,12.37,15.35,28.1,0.0,10.46,20.9173,56.0,46.48316045833334,80.472244,173.1000019,5.173420928333333,13.5515
919,Amritsar,2017-05-24,3.0403602501311497,11.8,15.19,28.02,0.0,6.59,22.58409999999999,79.0,42.832008583333334,66.89041,355.8000083,6.5408608125,20.176065
920,Amritsar,2017-05-25,1.0427835616442769,11.47,15.34,28.08,0.0,12.69,37.74500000000001,270.0,33.66651758333334,62.071297,107.70000114,4.470870133333333,18.391737
921,Amritsar,2017-05-26,-1.1109963721415232,11.68,15.02,28.01,0.0,9.15,19.54619999999999,48.0,31.347936958333335,52.75496,161.7000043,6.8216656208333335,24.122683
922,Amritsar,2017-05-27,-1.3809924863694132,11.57,14.94,27.94,0.0,9.78,22.78169999999999,35.0,32.909561875,50.831787,106.200002,9.553047620833334,29.546328
923,Amritsar,2017-05-28,-1.4462731240673736,11.61,14.63,27.84,0.0,6.27,22.996899999999986,34.0,46.589625291666664,63.09274,114.90000204,11.308290483333332,30.811037
924,Amritsar,2017-05-29,-1.4197830560288704,11.98,14.75,27.86,0.0,3.32,21.77489999999998,26.0,48.98843504166666,65.272804,130.8000033,9.3309903,21.650938
925,Amritsar,2017-05-30,-0.9030750953884386,10.84,14.04,27.7,0.0,4.25,28.62,44.0,45.99565091666667,68.177536,169.8000099,7.074875365416666,23.993399
926,Amritsar,2017-05-31,-0.9055035117300582,11.7,14.09,27.7,0.0,3.33,11.51,67.0,57.66585429166667,76.27641,244.5000001,12.967585625,32.957207
927,Amritsar,2017-06-01,-0.7297569101788831,15.13,15.07,28.28,0.0,6.14,4.84,62.0,43.598111708333334,80.33617,68.4000012,6.868111133333334,20.63023
928,Amritsar,2017-06-03,0.2041287799282623,14.0,14.49,27.95,0.0,15.24,22.7,107.0,29.992840875,48.29528,0.6,10.5859996,25.210283
929,Amritsar,2017-06-04,0.12488222975383827,21.53,14.2,27.85,0.0,9.84,20.98,108.0,28.122648291666668,53.483646,51.0000026,7.284018120833333,33.353954
930,Amritsar,2017-06-05,0.19317856321327134,21.9,36.62,42.87,0.0,12.61,11.54,125.0,32.677393333333335,48.547535,95.400006,9.0452768875,19.33639
931,Amritsar,2017-06-06,2.293414543431541,21.16,13.43,27.61,0.0,7.22,11.92,197.0,45.350546333333334,81.45807,390.6000143,8.889316258333332,29.05983
932,Amritsar,2017-06-07,-0.5941602576178325,47.31,31.09,41.2,0.0,6.7,10.97,143.0,75.542618625,95.297935,1059.100011,9.79044085,36.55729
933,Amritsar,2017-06-08,-0.5733354940981724,22.61,14.02,27.67,0.0,3.1,12.77,64.0,60.75974470833333,86.30296,197.7000116,4.80591125,19.523155
934,Amritsar,2017-06-09,-0.5292351766648349,21.73,13.56,27.69,0.0,5.56,10.26,85.0,62.741460208333336,85.490425,227.4000026,5.182595283333334,13.891522
935,Amritsar,2017-06-10,-0.2808599978952769,21.79,13.59,27.71,0.0,3.03,10.9,83.0,45.120378875,75.13672,291.90000634,8.122698841666667,36.927643
936,Amritsar,2017-06-11,-0.9225597625098535,22.01,13.79,27.74,0.0,5.84,5.17,70.0,52.31301,74.9332,38.4000013,5.825418804166667,16.87398
937,Amritsar,2017-06-12,-0.5487715957279863,22.31,13.84,27.81,0.0,6.97,5.62,65.0,47.32015908333333,73.24456,153.9000054,6.59978266125,23.871555
938,Amritsar,2017-06-14,-0.5995598362733588,20.94,13.47,27.6,0.0,8.83,19.14,75.0,37.49862516666666,62.731224,243.6000063,6.464847120833333,24.40046
939,Amritsar,2017-06-15,-0.508659410608697,21.61,13.51,27.68,0.0,6.29,9.51,88.0,44.65480479166666,65.05832,161.70000564,6.683700220833334,26.882141
940,Amritsar,2017-06-16,-0.5803437538353233,22.19,13.66,27.75,0.0,6.49,4.88,73.0,42.564264083333335,60.7515,68.40000164,9.493847025,22.59699
941,Amritsar,2017-06-17,-0.5362126626460043,21.94,13.5,27.7,0.0,5.72,5.94,97.0,55.346798291666666,78.85128,167.1000049,4.745469554166667,15.782622
942,Amritsar,2017-06-18,-0.320693804721258,21.77,13.51,27.7,0.0,4.89,6.45,80.0,58.351064875,81.873375,162.9000014,4.9694636625,12.605142
943,Amritsar,2017-06-19,-0.26451156898693023,21.2,13.17,27.58,0.0,4.86,12.85,103.0,59.462933,89.998634,372.000013,7.260562983333333,18.057508
944,Amritsar,2017-06-20,-0.6497507675684419,21.6,13.01,27.57,0.0,3.52,9.16,81.0,73.72637120833333,92.17578,842.10001,9.4896881,33.043606
945,Amritsar,2017-06-21,-0.7532311005802443,22.15,13.01,27.62,0.0,3.59,17.47,76.0,75.59024858333333,95.83062,872.6999927,6.485955812499999,19.05281
946,Amritsar,2017-06-22,-0.5399755870185522,22.6,13.14,27.7,0.0,2.06,14.56,76.0,71.018970625,90.78068,223.8000074,3.6118081825,20.393293
947,Amritsar,2017-06-23,-0.36902146028253596,21.24,12.88,27.55,0.0,3.7,19.71,86.0,65.8369085,94.98126,5.1000001,4.07284686125,16.704155
948,Amritsar,2017-06-24,-0.11024439129639794,21.08,13.03,27.55,0.0,4.38,17.64,100.0,63.943936791666665,81.65097,58.20000074,4.095323475,11.592895
949,Amritsar,2017-06-25,-0.33895305606253423,20.77,12.95,27.53,0.0,5.34,14.7,104.0,59.973631000000005,81.69411,99.9000013,5.6797740125,16.520823
950,Amritsar,2017-06-26,-0.2774607692470403,20.58,12.87,27.48,0.0,3.12,17.97,103.0,65.24355179166666,89.58423,407.1000096,9.983234095833334,28.257132
951,Amritsar,2017-06-27,-0.32908273900420354,20.94,12.84,27.51,0.0,3.57,16.13,100.0,70.46707745833334,89.11071,818.700008,7.751461125,21.203358
952,Amritsar,2017-06-28,-0.6326539582440781,22.21,12.96,27.67,0.0,2.97,6.46,81.0,84.07630879166666,95.616585,1495.900035,7.310778316666667,17.31746
953,Amritsar,2017-06-29,-0.6287427622802815,23.34,13.12,27.78,0.0,2.38,5.39,74.0,90.55762133333332,94.700806,1693.500033,9.269608279166668,18.875126
954,Amritsar,2017-06-30,-0.745692666491934,14.72,12.3,17.09,0.0,3.12,17.35,90.0,81.077795,95.90201,1212.2000082,6.1779316374999995,17.713316
